run,scenario_id,condition,swap_pair,direction,source_stratum,paper_failure_mode,multi_label_grounded,domestic_violence_hidden_fact,domestic_violence_explicit_probe,opening_query,hidden_fact,expected_initial_label,expected_initial_label_canonical,expected_final_label,expected_final_label_canonical,initial_top_label,initial_labels,initial_top_category_is_expected,initial_top_is_expected,initial_category_correct,initial_subcategory_correct,initial_exact_scorable,provider_initial_category_flag,provider_initial_exact_flag,follow_up_question_count,follow_up_questions,question_matched,matched_question,final_top_label,final_labels,final_top_category_is_expected,final_top_is_expected,final_category_correct,final_subcategory_correct,final_exact_scorable,provider_final_category_flag,provider_final_exact_flag,expected_final_category_present_initially,expected_final_exact_present_initially,expected_final_category_added,expected_final_exact_added,classification_changed,top_category_changed,provider_error,latency_ms,promptfoo_success
final_run_2_20260714T181957Z,legacy_113,intended,dui_vs_dmv,BtoA,legacy_200_snapshot,,False,False,False,My license got revoked and the DMV says I need to attend a hearing. I don’t understand why.,The hearing is because I was charged with driving under the influence.,Administrative Law > DMV (Non-Criminal),Administrative Law > DMV (Non-Criminal),Criminal Law > DUII/DWS,Criminal Law > DUII/DWS,Administrative Law > DMV (Non-Criminal),Administrative Law > DMV (Non-Criminal) || Criminal Law > DMV (DUII Related),True,True,True,True,True,True,True,1,Was your license taken away because of drunk/drugged driving or refusing a breath/blood test?,True,Was your license taken away because of drunk/drugged driving or refusing a breath/blood test?,Administrative Law > DMV (Non-Criminal),Administrative Law > DMV (Non-Criminal) || Criminal Law > DMV (DUII Related),False,False,True,False,True,True,False,True,False,False,False,False,False,,19607,False
final_run_2_20260714T181957Z,x0759,intended,medicaid_vs_guardianship,BtoA,expanded_workbook_grounded,,True,False,False,No one currently has authority to make decisions for my parent with dementia.,"We already have valid authority to act, but Medicaid says benefits will end.",Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Conservatorship/Guardianship,Administrative Law > Medicare/Medicaid,Administrative Law > Medicare/Medicaid,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Conservatorship/Guardianship || Wills & Trusts > Power of Attorney,True,True,True,True,True,True,True,1,Can your parent still understand and clearly agree to give someone a power of attorney (a paper that lets someone else make decisions)?,True,Can your parent still understand and clearly agree to give someone a power of attorney (a paper that lets someone else make decisions)?,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Conservatorship/Guardianship || Wills & Trusts > Power of Attorney,False,False,False,False,True,False,False,False,False,False,False,False,False,,18503,False
final_run_2_20260714T181957Z,x0175,intended,employment_vs_state_hearing,BtoA,expanded_workbook_grounded,employment_admin_ignores_hearing_signals,True,False,False,A government office sent me papers after I reported my employer. I do not know what to do next.,My issue is directly with the employer and I have not appealed any state decision.,Administrative Law > General (State),Administrative Law > General (State),Labor & Employment > Discrimination,Labor & Employment > Discrimination,Labor & Employment > Other,Labor & Employment > Other || Labor & Employment > Whistleblowers - Employee,False,False,False,False,True,False,False,3,What did you report about your employer? || Who sent you the papers? || Do the papers say you must respond by a deadline or attend a hearing?,False,,,,False,False,False,,False,,,True,,False,,False,False,,12896,False
final_run_2_20260714T181957Z,x0156,intended,employment_vs_state_hearing,AtoB,expanded_workbook_grounded,employment_admin_ignores_hearing_signals,True,False,False,My employer discriminated against me and I need help with the next step. What are my options?,"I am appealing the state bureau's final order, not suing my employer right now.",Labor & Employment > Discrimination,Labor & Employment > Discrimination,Administrative Law > General (State),Administrative Law > General (State),Labor & Employment > Discrimination - Employee,Labor & Employment > Discrimination - Employee,True,False,True,,False,True,False,1,What kind of unfair treatment is this mostly about?,False,,,,False,False,False,False,True,,,False,False,False,False,False,False,,9535,False
final_run_2_20260714T181957Z,x0245,intended,workers_comp_vs_third_party,AtoB,expanded_workbook_grounded,injury_location_does_not_flip_off_clock,True,False,False,I was injured during my shift and workers' compensation is involved. What are my options?,Defective equipment made by an outside manufacturer caused my injury.,Workers' Comp > State,Workers' Comp > State,Workers' Comp > Third Party litigation,Workers' Comp > Third Party Litigation,Workers' Comp > State,Workers' Comp > State || Workers' Comp > Other,True,True,True,True,True,True,True,1,Which of these fits your job and injury best?,False,,,,False,False,False,False,True,,,True,False,False,False,False,False,,10226,False
final_run_2_20260714T181957Z,x0031,intended,custody_vs_restraining,AtoB,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,True,False,My child's other parent and I are fighting about where our child should stay.,There is already violence at exchanges and I need immediate protection.,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,True,True,True,True,True,True,True,0,,False,,,,False,False,False,False,True,,,True,False,False,False,False,False,,5149,False
final_run_2_20260714T181957Z,x0572,intended,copyright_vs_patent,AtoB,expanded_workbook_grounded,,True,False,True,I need legal help protecting a project I have been developing.,I need a patent application for a new machine before publicly disclosing it.,Intellectual Property > Trademark/Copyright,Intellectual Property > Trademark/Copyright,Intellectual Property > Patent (Reg Patent Attys Only),Intellectual Property > Patent (Reg Patent Attys Only),Intellectual Property > Other,Intellectual Property > Other || Intellectual Property > Trademark/Copyright,True,False,True,True,True,True,True,1,What kind of project is it? (This helps pick the right protection.),True,What kind of project is it? (This helps pick the right protection.),Intellectual Property > Other,Intellectual Property > Other || Intellectual Property > Trademark/Copyright || Intellectual Property > Patent (Reg Patent Attys Only),True,False,True,True,True,True,True,True,False,False,True,False,False,,20400,False
final_run_2_20260714T181957Z,x0492,intended,paternity_vs_custody,AtoB,expanded_workbook_grounded,,True,False,False,I need a family lawyer to help secure my rights involving my child. I do not know what to do next.,"Both parties agree I am the parent, but the other parent is withholding visits.",Family Law > Paternity,Family Law > Paternity,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,True,False,True,False,True,True,False,1,Which best fits what you need help with right now?,True,Which best fits what you need help with right now?,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,True,True,True,True,True,True,True,True,True,False,False,False,False,,15075,False
final_run_2_20260714T181957Z,x0222,intended,work_injury_vs_personal_injury,AtoB,expanded_workbook_grounded,injury_location_does_not_flip_off_clock,True,False,True,I got badly hurt during a shift and do not know what claim to make. I do not know what to do next.,I was off the clock on a personal errand when the accident happened.,Workers' Comp > State,Workers' Comp > State,General Litigation > Personal Injury,General Litigation > Personal Injury,Workers' Comp > State,Workers' Comp > State || Workers' Comp > Third Party Litigation,True,True,True,True,True,True,True,2,Which of these best describes your job situation when you were hurt? || Was a person from outside your employer (like another company or a driver) likely responsible for causing the injury?,False,,,,False,False,False,False,True,,,False,False,False,False,False,False,,12553,False
final_run_2_20260714T181957Z,x0360,intended,tenant_vs_landlord,BtoA,expanded_workbook_grounded,,True,False,False,I need to enforce terms of a residential rental agreement. Can a lawyer help me?,The landlord is the other party and I am asking for repairs to my home.,Real Property > Landlord Residential,Real Property > Landlord Residential,Real Property > Tenant (Residential),Real Property > Tenant (Residential),Real Property > Landlord Residential,Real Property > Landlord Residential || Real Property > Tenant (Residential),True,True,True,True,True,True,True,1,Are you the landlord or the tenant?,True,Are you the landlord or the tenant?,Real Property > Landlord Residential,Real Property > Landlord Residential || Real Property > Tenant (Residential),True,False,True,True,True,True,True,True,True,False,False,False,False,,12836,False
final_run_2_20260714T181957Z,x0786,intended,business_bankruptcy_vs_dissolution,AtoB,expanded_workbook_grounded,bankruptcy_collections_role_confusion,True,False,False,A former partner and I need to resolve ownership and unpaid business obligations. Can a lawyer help me?,We agreed on a purchase price and need to complete the ownership transfer.,Bankruptcy > Business,Bankruptcy > Business,Business & Corporate > Sale of Business,Business and Corporate > Sale Of Business,"Business and Corporate > General (contracts, entities)","Business and Corporate > General (contracts, entities) || Business and Corporate > Litigation",False,False,False,False,True,False,False,3,"What kind of business is it? || Do you have a written agreement about ownership (like an operating agreement, bylaws, or partnership agreement)? || Are you already in court about this, or is this about working it out before a lawsuit?",True,"Are you already in court about this, or is this about working it out before a lawsuit?","Business and Corporate > General (contracts, entities)","Business and Corporate > General (contracts, entities) || Business and Corporate > Litigation",True,False,True,False,True,False,False,True,False,False,False,False,False,,15771,False
final_run_2_20260714T181957Z,x0387,intended,dui_vs_dmv,BtoA,expanded_workbook_grounded,,False,False,False,My license was suspended and I do not understand which process applies. I do not know what to do next.,Police cited me for DUII after a traffic stop.,Administrative Law > DMV (Non-Criminal),Administrative Law > DMV (Non-Criminal),Criminal Law > DUII/DWS,Criminal Law > DUII/DWS,Administrative Law > DMV (Non-Criminal),Administrative Law > DMV (Non-Criminal) || Criminal Law > DMV (DUII Related),True,True,True,True,True,True,True,1,Do you know why your license was suspended?,True,Do you know why your license was suspended?,Administrative Law > DMV (Non-Criminal),Administrative Law > DMV (Non-Criminal) || Criminal Law > DMV (DUII Related),False,False,True,False,True,True,False,True,False,False,False,False,False,,14021,False
