run,scenario_id,source_row,problem_description,gold_labels,predicted_labels,gold_label_count,predicted_label_count,exact_hits,exact_recall,compatible_predicted_hits,exact_precision,any_exact_sublabel,all_exact_sublabels,strict_exact_set,gold_category_count,predicted_category_count,category_hits,category_recall,any_correct_top_level,all_correct_top_levels,category_supported_gold_labels,category_only_gold_labels,graded_retrieval_score,outcome_tier,provider_error,promptfoo_success,latency_ms
run2,gold-0038,39,"Radiologist diagnostic report of my routine CTA Chest findings failed to document and report the visual endobronchial lesion/mass in my right middle lobe bronchus with post-obstructive opacities. This mass was a peanut lodged into the open of the right middle lobe bronchus requiring surgical removal. Due to this radiologists negligence that necessary procedure was inappropriately delayed. It was not until a year later, when a Brochoscopist located the obstruction. He then appropriately cleared the pneumonia and infection.He then immediately scheduled a Bronschoscopy to remove this obstruction. The resultant status of this surgical delay was a completely non-functioning and destroyed right middle lung with severe and continued persistent right middle lobe actelectasis/consolidation. This Radiologist's negligence and over site of a routine Chest CTA Scan resulted in my permanent physical debilitation,significant life altering limitations, emotional stress and mental exhaustion.",General Litigation > Malpractice-Medical,General Litigation > Malpractice (Medical) || General Litigation > Personal Injury || General Litigation > Wrongful Death,1,3,1,1.0,1,0.333333,True,True,False,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,10315
run2,gold-0039,40,"We are looking for attorney services to facilitate copyright, trademark, patent filings.",Intellectual Property > Trademark/Copyright || Intellectual Property > Patent (Reg Patent Attys Only),Intellectual Property > Trademark/Copyright || Intellectual Property > Patent (Reg Patent Attys Only) || Intellectual Property > Other,2,3,2,1.0,2,0.666667,True,True,False,1,1,1,1.0,True,True,2,0,1.0,all_exact_sublabels,,False,4609
run2,gold-0040,41,Need advising on Oregon whistleblower protections. I have observed what I think are violations of the ADA in my role at Ashford Memorial Hospital,Labor & Employment > ADA (Disability) Act Issues || Labor & Employment > Whistleblowers,Labor & Employment > Whistleblowers - Employee || Labor & Employment > ADA (Disability) Act Issues - Employee || General Litigation > Health Law/HIPAA,2,3,2,1.0,2,0.666667,True,True,False,1,2,1,1.0,True,True,2,0,1.0,all_exact_sublabels,,False,5698
run2,gold-0041,42,"I need to speak to someone about a potential Workman's Comp claim. I have tendonitis in my right hand due to small-scale manufacturing. This occurred under the employment of Company C. C has since sold all equipment and turned over all leases to Company H and is also franchising the brand to Company H, but Company C is no longer my employer. I am now in the employ of Company H. Technically, I'm guessing C is the party the claim would attach to, but I am unsure of how to proceed and I do not want to fill out surgical paperwork until I have a better understanding of how to proceed. I am in significant pain and this is starting to limit my ability to participate in certain aspects of my job",Workers' Comp > State,Workers' Comp > State || Workers' Comp > Employers || Labor & Employment > General,1,3,1,1.0,1,0.333333,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,True,16246
run2,gold-0042,43,1) Real Estate we recently purchased a home and we're lied to about what was included. 2) We need help figuring out our water rights on the property we purchase we were told 2 people have a easement to a water pipe going through the property however we were never shown an easement and we have k lines attached to this pipe.,Real Property > General (residential) || Real Property > Water Law,Real Property > Water Law || Real Property > Litigation || Real Property > General (Residential),2,3,2,1.0,2,0.666667,True,True,False,1,1,1,1.0,True,True,2,0,1.0,all_exact_sublabels,,False,21472
run2,gold-0043,44,"I need information on setting up a special needs trust that will meet SSI rules. I currently have POA for a 24 yr old female with developmental disabilities whose mother recently passed. She does have one IRA that has approximately $170K that she is receiving a monthly distribution of approx $1200 gross. When the estate finishes through probate, there will be more funds. I am trying to protect her future from her older siblings who have abused her financially in the past.",Wills & Trusts > Special Needs/Inc. Cap Trusts,Wills & Trusts > Probate || Wills & Trusts > Special Needs/Inc. Cap Trusts || Wills & Trusts > Power of Attorney,1,3,1,1.0,1,0.333333,True,True,False,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,18734
run2,gold-0044,45,Unemployment benefits- denied though eligible since Dec 2023. 3 appeals filed with one unsuccessful hearing with admin law Judge and no word of resolution.,Administrative Law > Unemployment,Administrative Law > Unemployment || General Litigation > General Litigation,1,2,1,1.0,1,0.5,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,10953
run2,gold-0045,46,"My ex-husband has filed for Chapter 7 bankruptcy. My divorce lawyer had said even with the division of debts in the decree, including those not in my name, I could still be liable for his debts and pursued by his creditors in the future. I am seeking clarity, and any relevant assistance to protect my assets.",Bankruptcy > Personal || Bankruptcy > Other,Bankruptcy > Personal || Family Law > General (Divorce/Separation etc.),2,2,1,0.5,1,0.5,True,False,False,1,2,1,1.0,True,True,2,1,0.75,some_exact_sublabels,,True,13943
run2,gold-0046,47,"I'm looking for an attorney who specializes in Oregon cannabis regulatory compliance, particularly someone with experience in OLCC enforcement matters. I'm a partial owner of a licensed cannabis business and need legal advice regarding potential regulatory violations and whistleblower considerations. I'm also concerned about protecting myself from liability and ensuring my personal safety during this process. Please use email to contact me if possible.",Business & Corporate > Marijuana Business || Labor & Employment > Whistleblowers,Business and Corporate > Restaurants/OLCC || Labor & Employment > Whistleblowers - Employee || Administrative Law > General (State),2,3,1,0.5,1,0.333333,True,False,False,2,3,2,1.0,True,True,2,1,0.75,some_exact_sublabels,,False,26101
run2,gold-0047,48,"We are looking for someone to help with a banking issue we are having with Wells Fargo. I don't think it should be a contentious issue, but my mother needs someone that can legally represent her in the U.S. to chase down some missing funds. Wells Fargo summarily closed her two (Portland) accounts last year and was supposed to send her cashier checks for the balance. She did receive one of the checks, but we don't know what - if anything - is going on with the larger balance of $30'000+. For practical reasons I don't want to engage directly with Wells Fargo on her behalf and it is too difficult for her to do from Switzerland.",Consumer Law > Banking,Consumer Law > Banking,1,1,1,1.0,1,1.0,True,True,True,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,19921
run2,gold-0048,49,Major car accident - DUII,Criminal Law > DUII/DWS || General Litigation > Personal Injury,General Litigation > Personal Injury || Criminal Law > DUII/DWS || Criminal Law > DMV (DUII Related),2,3,2,1.0,2,0.666667,True,True,False,2,2,2,1.0,True,True,2,0,1.0,all_exact_sublabels,,True,6974
run2,gold-0049,50,"I am being garnished from Oregon Department of Unemployment for an overpayment of over $20,000 with a 1% interest added on each month. I had requested their hardship application and submitted the documents via email within the timeframe I was given. I was later called and told that I would be garnished under the pretense that when I submitted the documents, I did not follow the instructions for I needed to submit the documents And Call. She said that there was a note on her end that said I was to call by the women I spoke to who sent me the hardship application. I don’t remember the conversation that well but I don’t remember her saying I need to call. On the email she sent me, nothing says to call, I have read it over numerous times. If this was such an important step that determines garnishment or not, why wasn’t it stressed to the fullest? And only apparently verbally said. I felt like there was nothing I could do over the phone discussing this with the person I talked to. I don’t know how to navigate any of this. She even told me the amount that I would be paying each month and what they considered in their final decision and what was not considered in their final decision. Even telling me about the waiver for forgiveness of the overpayment that I submitted and how it was unlikely that it was going to get granted due to the category that it was put into. But all of that didn’t matter because I didn’t call. I’m 25 years old with other bills and living expenses, I’m not the best with finances and already have a lot of debt that I struggle to pay and I’m being asked to pay back money that I don’t have anymore that was given to me over the course of about 11 months during this pandemic with interest. I would like to request a lawyer who can help me with getting out of the garnishment.",Administrative Law > Unemployment || Debtor/Creditor > General (Debtor),Administrative Law > Unemployment || Debtor/Creditor > Judgment Collection,2,2,1,0.5,1,0.5,True,False,False,2,2,2,1.0,True,True,2,1,0.75,some_exact_sublabels,,False,11859
run2,gold-0050,51,I need legal advice and I need to establish paternity with my 8 month old baby boy he was born into the marrige my wife and i got married 3 months before he was born but she never put me on the birth certificate she left home but came back after 3 months noah was brought back home thankfully. I have custody of him now due to her untreated mental condition she was diagnosed with diffrent physiciatric disorders. Also I need help filling out full custody forms and getting on the birth certificate. I did file for a restraining order on her again due to her being violent with me ad my son Noah .,Family Law > Paternity || Family Law > Child Custody/Visitation,Family Law > Paternity || Family Law > Child Custody/Visitation || Family Law > Restraining Orders,2,3,2,1.0,2,0.666667,True,True,False,1,1,1,1.0,True,True,2,0,1.0,all_exact_sublabels,,True,14318
run2,gold-0051,52,Health care provider emailed sensitive health information to me using their personal Gmail account instead of a secure HIPPA compliant email system.,General Litigation > Health Law/HIPAA,General Litigation > Health Law/HIPAA || Administrative Law > General (State),1,2,1,1.0,1,0.5,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,9457
